# Time ,Altitude ,Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch ,Position North of launch ,Lateral distance ,Lateral direction ,Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude ,Longitude ,Gravitational acceleration (m/s²),Angle of attack ,Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass ,Propellant mass ,Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location,CG location (cm),Stability margin calibers ,Mach number ,Reynolds number ,Thrust ,Drag force ,Drag coefficient ,Axial drag coefficient ,Friction drag coefficient ,Pressure drag coefficient ,Base drag coefficient ,Normal force coefficient ,Pitch moment coefficient ,Yaw moment coefficient ,Side force coefficient ,Roll moment coefficient ,Roll forcing coefficient ,Roll damping coefficient ,Pitch damping coefficient ,Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) ,Lateral orientation (azimuth) ,Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step ,Computation time ,Dynamic Pressure (mbar)
137.05,861.82,-20.20,0.02,20.21,0.02,-6.61,-0.01,6.61,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2895690.00,0.00,151.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.38,920.03,350.31,0.50,1.85,4.30
137.55,851.72,-20.20,0.02,20.20,0.02,-6.61,-0.01,6.61,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2896074.00,0.00,151.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.48,921.07,350.37,0.50,1.85,4.30
138.05,841.63,-20.19,0.02,20.20,0.02,-6.60,-0.01,6.60,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2896456.00,0.00,151.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.58,922.10,350.43,0.50,1.85,4.30
138.55,831.54,-20.18,0.02,20.19,0.02,-6.60,-0.01,6.60,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2896837.00,0.00,151.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.68,923.13,350.49,0.50,1.85,4.30
139.05,821.45,-20.17,0.02,20.18,0.02,-6.60,-0.01,6.60,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2897216.00,0.00,151.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.78,924.16,350.56,0.50,1.86,4.30
139.55,811.36,-20.16,0.02,20.17,0.02,-6.60,-0.01,6.60,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2897593.00,0.00,151.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.88,925.19,350.62,0.50,1.86,4.30
140.05,801.28,-20.16,0.02,20.16,0.02,-6.59,-0.01,6.59,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2897969.00,0.00,151.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.98,926.22,350.68,0.50,1.86,4.30
140.55,791.21,-20.15,0.02,20.16,0.02,-6.59,-0.01,6.59,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2898343.00,0.00,151.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.08,927.25,350.74,0.50,1.86,4.30
141.05,781.14,-20.14,0.02,20.15,0.02,-6.59,-0.01,6.59,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2898716.00,0.00,151.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.18,928.27,350.80,0.50,1.86,4.30
141.55,771.07,-20.13,0.02,20.14,0.02,-6.58,-0.01,6.58,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2899088.00,0.00,151.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.27,929.30,350.86,0.50,1.86,4.30
142.05,761.00,-20.12,0.02,20.13,0.02,-6.58,-0.01,6.58,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2899457.00,0.00,151.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.37,930.33,350.92,0.50,1.86,4.30
142.55,750.94,-20.12,0.02,20.12,0.02,-6.58,-0.01,6.58,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2899826.00,0.00,151.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.47,931.36,350.98,0.50,1.86,4.30
143.05,740.89,-20.11,0.02,20.12,0.02,-6.58,-0.01,6.58,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2900271.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.57,932.41,351.04,0.50,1.86,4.30
143.55,730.84,-20.10,0.02,20.11,0.02,-6.57,-0.01,6.57,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2900746.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.67,933.48,351.10,0.50,1.87,4.30
144.05,720.79,-20.09,0.02,20.10,0.02,-6.57,-0.01,6.57,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2901198.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.77,934.55,351.16,0.50,1.87,4.30
144.55,710.74,-20.08,0.02,20.09,0.02,-6.57,-0.01,6.57,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2901636.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.87,935.61,351.22,0.50,1.87,4.30
145.05,700.70,-20.08,0.02,20.08,0.02,-6.57,-0.01,6.57,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2902067.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.97,936.68,351.28,0.50,1.87,4.30
145.55,690.67,-20.07,0.02,20.08,0.02,-6.56,-0.01,6.56,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2902493.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.07,937.75,351.34,0.50,1.87,4.30
146.05,680.64,-20.06,0.02,20.07,0.02,-6.56,-0.01,6.56,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2902916.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.17,938.81,351.40,0.50,1.87,4.30
146.55,670.61,-20.05,0.02,20.06,0.02,-6.56,-0.01,6.56,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2903337.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.27,939.88,351.46,0.50,1.87,4.30
147.05,660.58,-20.04,0.02,20.05,0.02,-6.56,-0.01,6.56,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2903755.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.37,940.94,351.52,0.50,1.87,4.30
147.55,650.56,-20.04,0.02,20.04,0.02,-6.55,-0.01,6.55,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2904172.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.47,942.01,351.58,0.50,1.87,4.30
148.05,640.55,-20.03,0.02,20.04,0.02,-6.55,-0.01,6.55,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2904587.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.57,943.07,351.64,0.50,1.87,4.30
148.55,630.54,-20.02,0.02,20.03,0.02,-6.55,-0.01,6.55,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2905000.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.67,944.14,351.70,0.50,1.87,4.30
149.05,620.53,-20.01,0.02,20.02,0.02,-6.54,-0.01,6.54,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2905412.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.76,945.20,351.76,0.50,1.87,4.30
149.55,610.53,-20.00,0.02,20.01,0.02,-6.54,-0.01,6.54,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2905822.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.86,946.26,351.82,0.50,1.87,4.30
150.05,600.53,-20.00,0.02,20.00,0.02,-6.54,-0.01,6.54,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2906231.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.96,947.33,351.88,0.50,1.88,4.30
150.55,590.53,-19.99,0.02,20.00,0.02,-6.54,-0.01,6.54,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2906638.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.06,948.39,351.94,0.50,1.88,4.30
151.05,580.54,-19.98,0.02,19.99,0.02,-6.53,-0.01,6.53,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2907043.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.16,949.45,352.00,0.50,1.88,4.30
151.55,570.55,-19.97,0.02,19.98,0.02,-6.53,-0.01,6.53,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2907447.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.26,950.51,352.06,0.50,1.88,4.30
152.05,560.57,-19.96,0.02,19.97,0.02,-6.53,-0.01,6.53,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2907850.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.36,951.57,352.12,0.50,1.88,4.30
152.55,550.59,-19.96,0.02,19.96,0.02,-6.53,-0.01,6.53,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2908251.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.46,952.63,352.18,0.50,1.88,4.30
153.05,540.61,-19.95,0.02,19.96,0.02,-6.52,-0.01,6.52,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2908650.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.55,953.69,352.24,0.50,1.88,4.30
153.55,530.64,-19.94,0.02,19.95,0.02,-6.52,-0.01,6.52,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2909047.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.65,954.75,352.30,0.50,1.88,4.30
154.05,520.67,-19.93,0.02,19.94,0.02,-6.52,-0.01,6.52,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2909444.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.75,955.81,352.36,0.50,1.88,4.30
154.55,510.71,-19.92,0.02,19.93,0.02,-6.52,-0.01,6.52,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2909838.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.85,956.87,352.42,0.50,1.88,4.30
155.05,500.75,-19.92,0.02,19.92,0.02,-6.51,-0.01,6.51,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2910231.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.95,957.93,352.48,0.50,1.89,4.30
155.55,490.79,-19.91,0.02,19.92,0.02,-6.51,-0.01,6.51,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2910623.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.05,958.99,352.54,0.50,1.89,4.30
156.05,480.84,-19.90,0.02,19.91,0.02,-6.51,-0.01,6.51,-179.95,0.01,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2911013.00,0.00,151.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.15,960.05,352.60,0.50,1.89,4.30
156.06,480.66,-19.40,55.67,19.90,55.67,-6.51,-0.01,6.51,-179.95,0.01,0.01,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2911402.00,0.00,1014.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.24,961.10,352.66,0.01,1.89,4.30
156.06,480.48,-18.90,52.42,19.40,52.42,-6.51,-0.01,6.51,-179.95,0.00,0.01,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,2838280.00,0.00,964.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.25,961.12,352.66,0.01,1.89,4.09
156.08,480.29,-18.40,49.26,18.90,49.26,-6.51,-0.01,6.51,-179.95,0.00,0.01,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,2765158.00,0.00,915.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.25,961.14,352.66,0.01,1.89,3.88
156.09,480.10,-17.90,46.18,18.40,46.18,-6.51,-0.01,6.51,-179.95,0.00,0.01,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,2692035.00,0.00,867.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.25,961.16,352.66,0.01,1.90,3.68
156.10,479.89,-17.40,43.18,17.90,43.18,-6.51,-0.01,6.51,-179.95,0.00,0.01,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,2618911.00,0.00,821.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.25,961.18,352.66,0.01,1.90,3.48
156.11,479.68,-16.90,40.26,17.40,40.26,-6.51,-0.01,6.51,-179.95,0.00,0.01,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,2545788.00,0.00,775.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.25,961.20,352.66,0.01,1.90,3.29
156.12,479.46,-16.40,37.43,16.90,37.43,-6.51,-0.01,6.51,-179.95,0.00,0.01,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,2472664.00,0.00,731.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.26,961.23,352.66,0.01,1.90,3.10
156.14,479.22,-15.90,34.67,16.40,34.67,-6.51,-0.01,6.51,-179.95,0.00,0.01,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,2399539.00,0.00,689.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.26,961.25,352.67,0.01,1.90,2.92
156.15,478.98,-15.40,32.01,15.90,32.01,-6.51,-0.01,6.51,-179.95,0.00,0.01,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,2326414.00,0.00,647.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.26,961.27,352.67,0.02,1.91,2.75
156.17,478.72,-14.90,29.42,15.40,29.42,-6.51,-0.01,6.51,-179.95,0.00,0.01,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,2253288.00,0.00,607.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.26,961.30,352.67,0.02,1.91,2.58
156.19,478.45,-14.40,26.92,14.90,26.92,-6.51,-0.01,6.51,-179.95,0.00,0.01,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,2180162.00,0.00,568.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.27,961.33,352.67,0.02,1.91,2.41
156.21,478.16,-13.90,24.49,14.40,24.49,-6.51,-0.01,6.51,-179.95,0.00,0.01,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,2107036.00,0.00,531.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.27,961.36,352.67,0.02,1.91,2.25
156.23,477.85,-13.40,22.16,13.90,22.16,-6.51,-0.01,6.51,-179.95,0.00,0.01,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,2033910.00,0.00,495.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.27,961.39,352.67,0.02,1.91,2.10
156.26,477.52,-12.90,19.90,13.40,19.90,-6.51,-0.01,6.51,-179.95,0.00,0.01,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,1960783.00,0.00,460.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.27,961.42,352.67,0.03,1.91,1.95
156.29,477.16,-12.40,17.73,12.90,17.73,-6.51,-0.01,6.51,-179.95,0.00,0.01,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,1887656.00,0.00,426.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.28,961.45,352.68,0.03,1.92,1.81
156.32,476.78,-11.90,15.64,12.40,15.64,-6.51,-0.01,6.51,-179.95,0.00,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,1814529.00,0.00,394.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.28,961.49,352.68,0.03,1.92,1.67
156.35,476.35,-11.40,13.63,11.90,13.63,-6.51,-0.01,6.51,-179.95,0.00,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,1741402.00,0.00,362.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.29,961.53,352.68,0.04,1.92,1.54
156.40,475.87,-10.90,11.70,11.40,11.70,-6.51,-0.01,6.51,-179.95,0.00,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,1668276.00,0.00,333.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.29,961.58,352.68,0.04,1.92,1.41
156.45,475.33,-10.40,9.86,10.90,9.86,-6.51,-0.01,6.51,-179.95,0.00,0.00,28.61,-80.60,9.79,0.00,0.00,0.00,0.00,15503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,1595150.00,0.00,304.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.29,961.63,352.69,0.05,1.92,1.29
